iter	Passed	Remaining
399	28643	42964
400	28744	42937
401	28815	42865
402	28847	42734
403	28892	42623
404	29102	42755
405	29184	42698
406	29275	42654
407	29351	42588
408	29413	42501
409	29621	42626
410	29682	42538
411	29743	42448
412	29886	42477
413	29978	42433
414	30062	42377
415	30128	42295
416	30182	42198
417	30237	42100
418	30354	42090
419	30447	42045
420	30468	41903
421	30506	41783
422	30580	41714
423	30623	41601
424	30656	41477
425	30673	41330
426	30726	41232
427	30762	41112
428	30822	41024
429	30854	40899
430	30900	40794
431	30930	40667
432	30967	40550
433	31102	40562
434	31131	40434
435	31174	40326
436	31209	40208
437	31240	40084
438	31274	39965
439	31345	39894
440	31380	39777
441	31427	39675
442	31467	39565
443	31514	39464
444	31603	39415
445	31648	39311
446	31704	39223
447	31762	39136
448	31842	39076
449	31911	39003
450	32005	38960
451	32129	38953
452	32227	38914
453	32267	38805
454	32298	38686
455	32401	38654
456	32502	38619
457	32558	38529
458	32711	38555
459	32771	38470
460	32886	38451
461	32992	38419
462	33127	38422
463	33211	38365
464	33257	38263
465	33319	38181
466	33433	38158
467	33530	38115
468	33597	38038
469	33686	37986
470	33773	37932
471	33798	37808
472	33851	37715
473	33962	37688
474	34044	37627
475	34093	37531
476	34140	37432
477	34276	37432
478	34330	37340
479	34383	37249
480	34470	37194
481	34569	37151
482	34633	37071
483	34722	37017
484	34816	36969
485	34860	36869
486	34911	36775
487	35103	36829
488	35135	36716
489	35164	36600
490	35220	36511
491	35263	36410
492	35351	36355
493	35433	36294
494	35659	36379
495	35752	36328
496	35850	36283
497	35905	36193
498	36005	36150
499	36060	36060
500	36140	35996
501	36189	35901
502	36266	35833
503	36335	35758
504	36440	35719
505	36493	35628
506	36534	35525
507	36587	35435
508	36679	35381
509	36733	35293
510	36775	35192
511	36855	35128
512	37002	35126
513	37047	35029
514	37081	34921
515	37127	34824
516	37191	34745
517	37244	34655
518	37291	34561
519	37321	34450
520	37369	34356
521	37444	34288
522	37519	34219
523	37556	34116
524	37594	34014
525	37729	33999
526	37771	33901
527	37814	33804
528	37845	33696
529	37891	33601
530	37981	33546
531	38013	33440
532	38041	33330
533	38072	33223
534	38104	33118
535	38130	33008
536	38176	32915
537	38306	32894
538	38377	32823
539	38459	32761
540	38538	32697
541	38588	32607
542	38735	32600
543	38793	32517
544	38859	32442
545	38981	32413
546	39028	32321
547	39054	32212
548	39086	32109
549	39122	32009
550	39311	32034
551	39402	31979
552	39552	31971
553	39653	31922
554	39789	31903
555	39826	31803
556	39912	31743
557	40013	31695
558	40072	31613
559	40132	31532
560	40160	31426
561	40226	31351
562	40298	31279
563	40343	31187
564	40375	31085
565	40410	30986
566	40464	30901
567	40535	30829
568	40620	30769
569	40703	30706
570	40902	30730
571	41008	30684
572	41030	30575
573	41107	30508
574	41211	30460
575	41273	30381
576	41382	30337
577	41486	30289
578	41525	30194
579	41555	30091
580	41599	30000
581	41767	29997
582	41840	29926
583	41953	29884
584	42108	29871
585	42225	29831
586	42287	29752
587	42352	29675
588	42433	29609
589	42524	29551
590	42613	29490
591	42722	29443
592	42810	29382
593	42870	29301
594	42924	29217
595	43115	29225
596	43202	29163
597	43329	29127
598	43536	29145
599	43606	29070
600	43650	28979
601	43755	28927
602	43848	28868
603	43907	28786
604	43970	28707
605	44075	28656
606	44119	28564
607	44144	28461
608	44197	28376
609	44357	28359
610	44423	28283
611	44512	28220
612	44595	28154
613	44701	28102
614	44813	28054
615	44903	27991
616	44960	27908
617	45059	27852
618	45191	27815
619	45248	27733
620	45345	27674
621	45419	27602
622	45478	27520
623	45537	27439
624	45610	27366
625	45689	27296
626	45732	27206
627	45769	27112
628	45996	27129
629	46064	27054
630	46220	27029
631	46297	26957
632	46397	26900
633	46551	26873
634	46660	26820
635	46769	26767
636	46840	26692
637	47011	26674
638	47169	26648
639	47265	26587
640	47330	26508
641	47433	26450
642	47556	26403
643	47642	26336
644	47748	26280
645	47816	26202
646	47898	26132
647	47961	26053
648	48030	25976
649	48186	25946
650	48267	25875
651	48405	25836
652	48540	25794
653	48634	25730
654	48717	25660
655	48843	25612
656	48892	25525
657	48968	25451
658	49178	25447
659	49236	25364
660	49335	25302
661	49424	25234
662	49480	25150
663	49566	25081
664	49726	25050
665	49912	25031
666	50024	24974
667	50094	24897
668	50212	24843
669	50381	24814
670	50487	24754
671	50560	24678
672	50668	24618
673	50742	24542
674	50803	24460
675	51002	24445
676	51162	24409
677	51297	24362
678	51396	24298
679	51602	24283
680	51733	24233
681	51789	24148
682	51931	24102
683	51984	24016
684	52049	23935
685	52114	23854
686	52241	23801
687	52309	23721
688	52371	23639
689	52450	23564
690	52539	23494
691	52591	23407
692	52755	23370
693	52791	23276
694	52869	23201
695	53029	23162
696	53079	23074
697	53120	22983
698	53272	22939
699	53338	22859
700	53466	22805
701	53553	22733
702	53617	22651
703	53682	22571
704	53787	22506
705	53885	22439
706	53969	22366
707	54084	22306
708	54141	22221
709	54208	22141
710	54371	22100
711	54456	22027
712	54574	21967
713	54638	21886
714	54675	21793
715	54732	21709
716	54830	21641
717	54906	21564
718	54949	21475
719	55103	21429
720	55219	21367
721	55266	21279
722	55373	21214
723	55474	21147
724	55600	21089
725	55699	21021
726	55863	20977
727	55932	20897
728	56019	20824
729	56179	20778
730	56284	20712
731	56413	20653
732	56676	20644
733	56747	20565
734	56918	20521
735	57024	20454
736	57133	20388
737	57241	20321
738	57313	20241
739	57508	20205
740	57567	20121
741	57655	20047
742	57722	19966
743	57780	19881
744	57837	19796
745	57928	19723
746	58043	19658
747	58124	19581
748	58246	19519
749	58304	19434
750	58366	19351
751	58416	19264
752	58533	19200
753	58578	19111
754	58638	19028
755	58788	18974
756	58834	18886
757	58939	18817
758	59046	18748
759	59126	18671
760	59194	18590
761	59290	18518
762	59388	18446
763	59495	18378
764	59593	18306
765	59646	18220
766	59725	18143
767	59781	18058
768	59852	17979
769	59911	17895
770	60039	17832
771	60106	17751
772	60175	17671
773	60222	17584
774	60339	17517
775	60366	17425
776	60412	17338
777	60555	17279
778	60614	17196
779	60645	17105
780	60677	17014
781	60708	16923
782	60774	16843
783	60868	16770
784	60913	16683
785	61008	16610
786	61101	16536
787	61201	16465
788	61331	16401
789	61512	16351
790	61681	16297
791	61827	16237
792	61977	16178
793	62094	16110
794	62243	16050
795	62407	15993
796	62494	15917
797	62702	15872
798	62766	15789
799	62815	15703
800	62971	15644
801	63058	15567
802	63113	15483
803	63178	15401
804	63306	15335
805	63386	15256
806	63461	15177
807	63542	15099
808	63582	15011
809	63636	14926
810	63694	14843
811	63749	14759
812	63842	14684
813	63921	14606
814	64035	14535
815	64202	14477
816	64258	14393
817	64322	14311
818	64378	14227
819	64414	14139
820	64455	14053
821	64506	13968
822	64580	13889
823	64617	13801
824	64676	13719
825	64702	13629
826	64730	13540
827	64777	13456
828	64866	13380
829	64906	13294
830	64972	13213
831	65001	13125
832	65043	13039
833	65108	12959
834	65145	12872
835	65177	12786
836	65212	12699
837	65242	12612
838	65262	12523
839	65351	12447
840	65413	12367
841	65451	12281
842	65531	12204
843	65643	12133
844	65718	12054
845	65753	11969
846	65887	11901
847	65983	11827
848	66033	11744
849	66079	11661
850	66218	11594
851	66276	11512
852	66316	11428
853	66362	11345
854	66522	11281
855	66566	11198
856	66603	11113
857	66693	11037
858	66770	10959
859	66830	10879
860	66901	10800
861	67001	10726
862	67046	10643
863	67090	10560
864	67145	10479
865	67274	10409
866	67380	10336
867	67443	10256
868	67607	10191
869	67692	10114
870	67770	10037
871	67843	9958
872	67903	9878
873	68099	9817
874	68182	9740
875	68300	9668
876	68384	9590
877	68526	9521
878	68604	9443
879	68801	9381
880	68880	9303
881	68941	9223
882	69048	9149
883	69118	9069
884	69174	8988
885	69245	8909
886	69352	8835
887	69393	8752
888	69589	8688
889	69679	8612
890	69763	8534
891	69849	8457
892	69939	8380
893	69999	8299
894	70132	8227
895	70236	8152
896	70357	8078
897	70417	7998
898	70466	7916
899	70502	7833
900	70618	7759
901	70698	7681
902	70784	7603
903	70930	7532
904	70981	7451
905	71072	7374
906	71131	7293
907	71235	7217
908	71262	7134
909	71304	7052
910	71444	6979
911	71511	6900
912	71549	6818
913	71600	6737
914	71639	6655
915	71712	6576
916	71744	6493
917	71784	6412
918	71821	6330
919	71857	6248
920	71909	6168
921	72080	6097
922	72157	6019
923	72203	5938
924	72253	5858
925	72297	5777
926	72330	5695
927	72390	5616
928	72456	5537
929	72483	5455
930	72561	5377
931	72658	5301
932	72703	5220
933	72751	5140
934	72843	5064
935	72912	4985
936	72963	4905
937	72994	4824
938	73079	4747
939	73197	4672
940	73283	4594
941	73391	4518
942	73481	4441
943	73551	4363
944	73697	4289
945	73782	4211
946	74115	4147
947	74172	4068
948	74238	3989
949	74282	3909
950	74497	3838
951	74569	3759
952	74654	3681
953	74720	3602
954	74775	3523
955	74819	3443
956	74857	3363
957	74893	3283
958	74913	3202
959	74938	3122
960	74978	3042
961	75049	2964
962	75100	2885
963	75129	2805
964	75168	2726
965	75196	2646
966	75265	2568
967	75314	2489
968	75339	2410
969	75383	2331
970	75429	2252
971	75455	2173
972	75543	2096
973	75718	2021
974	75808	1943
975	75855	1865
976	75988	1788
977	76103	1711
978	76210	1634
979	76312	1557
980	76398	1479
981	76466	1401
982	76565	1324
983	76641	1246
984	76673	1167
985	76718	1089
986	76782	1011
987	76857	933
988	76955	855
989	77014	777
990	77051	699
991	77138	622
992	77213	544
993	77300	466
994	77422	389
995	77523	311
996	77579	233
997	77725	155
998	77754	77
999	77816	0
