iter	Passed	Remaining
374	3770	6283
375	3776	6267
376	3795	6271
377	3798	6249
378	3805	6235
379	3814	6223
380	3837	6234
381	3850	6229
382	3854	6209
383	3863	6197
384	3886	6207
385	3889	6186
386	3901	6179
387	3929	6197
388	3939	6187
389	3949	6176
390	3952	6155
391	3963	6147
392	3967	6128
393	3969	6105
394	3973	6085
395	3975	6063
396	3978	6043
397	3988	6033
398	4017	6051
399	4040	6060
400	4042	6038
401	4068	6052
402	4079	6043
403	4084	6025
404	4087	6005
405	4093	5988
406	4097	5969
407	4101	5951
408	4103	5929
409	4106	5909
410	4111	5892
411	4116	5874
412	4119	5854
413	4121	5834
414	4124	5814
415	4127	5794
416	4138	5785
417	4144	5771
418	4148	5753
419	4155	5738
420	4171	5736
421	4174	5717
422	4178	5699
423	4180	5679
424	4209	5694
425	4213	5676
426	4219	5661
427	4242	5670
428	4275	5690
429	4282	5676
430	4298	5675
431	4305	5660
432	4310	5643
433	4330	5648
434	4341	5639
435	4366	5648
436	4381	5645
437	4386	5628
438	4397	5619
439	4406	5608
440	4409	5589
441	4417	5576
442	4446	5591
443	4453	5577
444	4458	5560
445	4464	5546
446	4483	5546
447	4488	5530
448	4494	5515
449	4508	5510
450	4515	5496
451	4521	5481
452	4524	5463
453	4526	5443
454	4529	5425
455	4541	5418
456	4545	5400
457	4552	5387
458	4572	5389
459	4578	5374
460	4583	5358
461	4588	5342
462	4604	5340
463	4610	5325
464	4617	5312
465	4622	5297
466	4629	5283
467	4632	5265
468	4636	5249
469	4640	5232
470	4643	5215
471	4654	5206
472	4659	5191
473	4664	5176
474	4669	5161
475	4675	5147
476	4686	5138
477	4689	5120
478	4691	5103
479	4696	5087
480	4698	5069
481	4713	5065
482	4718	5050
483	4721	5033
484	4724	5016
485	4730	5002
486	4733	4985
487	4739	4972
488	4741	4955
489	4743	4937
490	4752	4926
491	4754	4909
492	4757	4892
493	4763	4878
494	4777	4873
495	4788	4865
496	4794	4852
497	4807	4846
498	4814	4833
499	4820	4820
500	4824	4805
501	4828	4789
502	4838	4781
503	4845	4768
504	4849	4753
505	4853	4738
506	4872	4738
507	4879	4726
508	4897	4724
509	4901	4709
510	4907	4695
511	4910	4679
512	4913	4664
513	4929	4661
514	4946	4658
515	4949	4642
516	4978	4651
517	4982	4636
518	5003	4637
519	5008	4623
520	5031	4626
521	5034	4610
522	5038	4595
523	5041	4579
524	5044	4564
525	5061	4561
526	5063	4545
527	5066	4529
528	5071	4515
529	5073	4499
530	5076	4484
531	5083	4472
532	5088	4458
533	5091	4442
534	5093	4427
535	5099	4414
536	5102	4399
537	5111	4389
538	5125	4384
539	5132	4371
540	5153	4372
541	5158	4358
542	5188	4366
543	5208	4365
544	5212	4351
545	5221	4342
546	5244	4343
547	5254	4333
548	5259	4320
549	5277	4317
550	5283	4305
551	5303	4303
552	5307	4290
553	5316	4279
554	5327	4271
555	5333	4258
556	5344	4250
557	5355	4242
558	5361	4229
559	5366	4216
560	5371	4203
561	5389	4200
562	5394	4187
563	5398	4173
564	5402	4159
565	5420	4156
566	5424	4142
567	5427	4127
568	5434	4116
569	5447	4109
570	5450	4094
571	5457	4083
572	5460	4068
573	5473	4062
574	5478	4049
575	5485	4037
576	5488	4023
577	5497	4013
578	5528	4019
579	5536	4008
580	5546	3999
581	5555	3989
582	5559	3976
583	5573	3969
584	5580	3958
585	5613	3965
586	5620	3954
587	5623	3939
588	5625	3925
589	5648	3924
590	5651	3911
591	5656	3898
592	5673	3893
593	5696	3893
594	5716	3890
595	5724	3880
596	5727	3866
597	5730	3852
598	5739	3842
599	5741	3827
600	5769	3830
601	5776	3819
602	5804	3821
603	5828	3821
604	5832	3807
605	5837	3795
606	5840	3781
607	5844	3767
608	5860	3762
609	5863	3748
610	5865	3734
611	5884	3730
612	5889	3718
613	5894	3705
614	5899	3692
615	5901	3678
616	5908	3667
617	5912	3654
618	5916	3641
619	5937	3638
620	5945	3628
621	5955	3618
622	5963	3608
623	5972	3598
624	5976	3585
625	5981	3573
626	5990	3563
627	5994	3550
628	5996	3536
629	6002	3525
630	6007	3513
631	6017	3504
632	6021	3491
633	6024	3477
634	6026	3464
635	6029	3451
636	6033	3438
637	6046	3430
638	6053	3419
639	6056	3407
640	6077	3403
641	6080	3390
642	6086	3379
643	6103	3373
644	6111	3363
645	6115	3351
646	6122	3340
647	6137	3333
648	6139	3320
649	6142	3307
650	6146	3294
651	6159	3287
652	6165	3276
653	6169	3263
654	6176	3253
655	6179	3240
656	6184	3228
657	6189	3217
658	6193	3204
659	6198	3193
660	6224	3192
661	6229	3180
662	6245	3174
663	6262	3168
664	6293	3170
665	6297	3158
666	6316	3153
667	6319	3140
668	6338	3136
669	6345	3125
670	6347	3112
671	6353	3101
672	6356	3088
673	6361	3077
674	6387	3075
675	6391	3063
676	6398	3052
677	6421	3049
678	6424	3037
679	6434	3027
680	6458	3025
681	6460	3012
682	6483	3009
683	6486	2996
684	6489	2984
685	6492	2971
686	6506	2964
687	6513	2953
688	6558	2960
689	6561	2947
690	6573	2939
691	6588	2932
692	6595	2921
693	6601	2910
694	6605	2898
695	6609	2886
696	6620	2878
697	6628	2867
698	6634	2856
699	6642	2846
700	6646	2834
701	6648	2822
702	6656	2812
703	6661	2800
704	6665	2788
705	6672	2778
706	6675	2766
707	6678	2754
708	6682	2742
709	6688	2731
710	6692	2720
711	6695	2708
712	6708	2700
713	6710	2688
714	6717	2677
715	6724	2667
716	6739	2660
717	6746	2649
718	6750	2638
719	6754	2626
720	6762	2616
721	6765	2604
722	6769	2593
723	6774	2582
724	6779	2571
725	6782	2559
726	6785	2547
727	6790	2537
728	6795	2526
729	6810	2519
730	6833	2514
731	6837	2503
732	6859	2498
733	6878	2492
734	6885	2482
735	6887	2470
736	6890	2458
737	6897	2448
738	6901	2437
739	6904	2425
740	6912	2416
741	6921	2406
742	6926	2395
743	6928	2384
744	6931	2372
745	6933	2360
746	6938	2349
747	6953	2342
748	6972	2336
749	6976	2325
750	6980	2314
751	6986	2304
752	7005	2297
753	7072	2307
754	7077	2296
755	7091	2288
756	7108	2281
757	7114	2271
758	7122	2261
759	7130	2251
760	7135	2241
761	7150	2233
762	7166	2226
763	7173	2215
764	7187	2207
765	7204	2200
766	7220	2193
767	7230	2184
768	7251	2178
769	7263	2169
770	7270	2159
771	7279	2149
772	7289	2140
773	7303	2132
774	7308	2121
775	7310	2110
776	7315	2099
777	7325	2090
778	7383	2094
779	7409	2089
780	7423	2081
781	7427	2070
782	7449	2064
783	7472	2058
784	7479	2048
785	7485	2037
786	7496	2028
787	7500	2017
788	7502	2006
789	7508	1995
790	7514	1985
791	7523	1975
792	7528	1965
793	7531	1953
794	7536	1943
795	7540	1932
796	7548	1922
797	7551	1911
798	7560	1901
799	7563	1890
800	7568	1880
801	7579	1871
802	7593	1862
803	7595	1851
804	7598	1840
805	7602	1829
806	7605	1818
807	7615	1809
808	7636	1802
809	7660	1797
810	7669	1787
811	7685	1779
812	7692	1769
813	7695	1758
814	7712	1750
815	7716	1739
816	7719	1729
817	7723	1718
818	7727	1707
819	7736	1698
820	7744	1688
821	7747	1677
822	7751	1667
823	7755	1656
824	7772	1648
825	7780	1639
826	7804	1632
827	7810	1622
828	7826	1614
829	7891	1616
830	7913	1609
831	7927	1600
832	7961	1596
833	7984	1589
834	7988	1578
835	8059	1580
836	8116	1580
837	8121	1570
838	8127	1559
839	8143	1551
840	8148	1540
841	8151	1529
842	8158	1519
843	8169	1510
844	8176	1499
845	8179	1488
846	8182	1478
847	8187	1467
848	8191	1456
849	8216	1449
850	8224	1439
851	8234	1430
852	8239	1419
853	8246	1409
854	8268	1402
855	8277	1392
856	8282	1381
857	8294	1372
858	8298	1362
859	8302	1351
860	8305	1340
861	8316	1331
862	8322	1321
863	8325	1310
864	8328	1299
865	8334	1289
866	8346	1280
867	8350	1269
868	8354	1259
869	8358	1248
870	8361	1238
871	8377	1229
872	8387	1220
873	8408	1212
874	8411	1201
875	8422	1192
876	8446	1184
877	8464	1176
878	8491	1168
879	8509	1160
880	8513	1149
881	8516	1139
882	8519	1128
883	8533	1119
884	8537	1109
885	8541	1099
886	8544	1088
887	8548	1078
888	8560	1068
889	8567	1058
890	8570	1048
891	8572	1037
892	8576	1027
893	8600	1019
894	8607	1009
895	8623	1000
896	8633	991
897	8641	981
898	8653	972
899	8661	962
900	8679	953
901	8684	943
902	8707	935
903	8725	926
904	8732	916
905	8755	908
906	8767	898
907	8800	891
908	8803	881
909	8813	871
910	8840	863
911	8849	853
912	8859	844
913	8864	834
914	8867	823
915	8871	813
916	8878	803
917	8883	793
918	8887	783
919	8897	773
920	8900	763
921	8909	753
922	8920	744
923	8929	734
924	8941	725
925	8945	714
926	8955	705
927	8959	695
928	8964	685
929	8985	676
930	8991	666
931	9001	656
932	9019	647
933	9054	639
934	9064	630
935	9073	620
936	9084	610
937	9091	600
938	9099	591
939	9102	581
940	9107	571
941	9112	561
942	9120	551
943	9134	541
944	9138	531
945	9144	521
946	9149	512
947	9158	502
948	9162	492
949	9171	482
950	9184	473
951	9190	463
952	9202	453
953	9207	443
954	9212	434
955	9220	424
956	9235	414
957	9279	406
958	9308	397
959	9322	388
960	9325	378
961	9332	368
962	9341	358
963	9351	349
964	9355	339
965	9388	330
966	9407	321
967	9446	312
968	9481	303
969	9484	293
970	9499	283
971	9502	273
972	9508	263
973	9514	253
974	9520	244
975	9523	234
976	9528	224
977	9532	214
978	9536	204
979	9553	194
980	9556	185
981	9559	175
982	9564	165
983	9570	155
984	9582	145
985	9589	136
986	9599	126
987	9617	116
988	9627	107
989	9631	97
990	9643	87
991	9663	77
992	9677	68
993	9684	58
994	9691	48
995	9702	38
996	9706	29
997	9715	19
998	9725	9
999	9733	0
